batch,time,Aeration Rate,Agitator Power,Substrate Feed Flowrate,Dissolved oxygen volume fraction,Culture Volume,Carbon Dioxide Concentration,ph,Fermentor Temperature,Generated Heat,Cooling water flow rate,Penicillin concentration
78,2025/5/24 17:00,8.3835,29.205,0.041311,1.0877,57.538,3.4573,5.938,298,67809,39.548,1.4319
78,2025/5/24 17:30,8.3835,29.205,0.041311,1.092,57.565,3.5269,6.3002,298,67869,39.603,1.4401
78,2025/5/24 18:00,8.3835,29.205,0.041311,1.091,57.592,3.5673,5.9459,298,67928,39.658,1.4483
78,2025/5/24 18:30,8.3835,29.205,0.041311,1.0906,57.619,3.4461,6.311,298,67985,39.711,1.4565
78,2025/5/24 19:00,8.3835,29.205,0.041311,1.0938,57.646,3.512,5.9537,298,68041,39.764,1.4648
78,2025/5/24 19:30,8.3835,29.205,0.041311,1.0897,57.673,3.5629,6.3219,298,68096,39.815,1.473
78,2025/5/24 20:00,8.3835,29.205,0.041311,1.0938,57.7,3.5055,5.9616,298,68150,39.865,1.4813
78,2025/5/24 20:30,8.3835,29.205,0.041311,1.0907,57.727,3.6291,6.3329,298,68203,39.914,1.4895
78,2025/5/24 21:00,8.3835,29.205,0.041311,1.0881,57.754,3.5428,5.9695,298,68254,39.962,1.4977
78,2025/5/24 21:30,8.3835,29.205,0.041311,1.09,57.781,3.5223,6.3441,298,68304,40.009,1.506
78,2025/5/24 22:00,8.3835,29.205,0.041311,1.0871,57.808,3.5953,5.9775,298,68353,40.055,1.5142
78,2025/5/24 22:30,8.3835,29.205,0.041311,1.0902,57.835,3.5605,6.3553,298,68401,40.1,1.5224
78,2025/5/24 23:00,8.3835,29.205,0.041311,1.0901,57.862,3.5562,5.9855,298,68447,40.144,1.5307
78,2025/5/24 23:30,8.3835,29.205,0.041311,1.0869,57.889,3.5391,6.3667,298,68493,40.187,1.5389
78,2025/5/25 0:00,8.3835,29.205,0.041311,1.0929,57.916,3.546,5.9935,298,68537,40.228,1.5471
78,2025/5/25 0:30,8.3835,29.205,0.041311,1.0864,57.943,3.5599,6.3783,298,68580,40.269,1.5553
78,2025/5/25 1:00,8.3835,29.205,0.041311,1.0856,57.97,3.687,6.0016,298,68622,40.308,1.5636
78,2025/5/25 1:30,8.3835,29.205,0.041311,1.0852,57.997,3.6499,6.3899,298,68663,40.347,1.5718
78,2025/5/25 2:00,8.3835,29.205,0.041311,1.0909,58.024,3.5128,6.0097,298,68703,40.385,1.58
78,2025/5/25 2:30,8.3835,29.205,0.041311,1.0843,58.051,3.5421,6.4017,298,68742,40.421,1.5882
78,2025/5/25 3:00,8.3835,29.205,0.041311,1.0909,58.078,3.5432,6.0178,298,68779,40.457,1.5964
78,2025/5/25 3:30,8.3835,29.205,0.041311,1.0885,58.105,3.5721,6.4136,298,68816,40.491,1.6046
78,2025/5/25 4:00,8.3835,29.205,0.041311,1.0884,58.132,3.5071,6.0259,298,68851,40.525,1.6128
78,2025/5/25 4:30,8.3835,29.205,0.041311,1.0896,58.159,3.6605,6.4257,298,68885,40.558,1.621
78,2025/5/25 5:00,8.3835,29.205,0.041311,1.0918,58.186,3.5797,6.0341,298,68919,40.589,1.6292
78,2025/5/25 5:30,8.3835,29.205,0.041311,1.0856,58.213,3.6708,6.4379,298,68951,40.62,1.6373
78,2025/5/25 6:00,8.3835,29.205,0.041311,1.0879,58.239,3.4992,6.0423,298,68982,40.649,1.6455
78,2025/5/25 6:30,8.3835,29.205,0.041311,1.0936,58.266,3.5408,6.4503,298,69012,40.678,1.6536
78,2025/5/25 7:00,8.3835,29.205,0.041311,1.0887,58.293,3.5502,6.0506,298,69041,40.706,1.6618
78,2025/5/25 7:30,8.3835,29.205,0.041311,1.0861,58.32,3.4579,6.4628,298,69069,40.733,1.6699
78,2025/5/25 8:00,8.3835,29.205,0.041311,1.0931,58.347,3.5467,6.0588,298,69096,40.758,1.678
78,2025/5/25 8:30,8.3835,29.205,0.041311,1.0879,58.374,3.6284,6.4755,298,69122,40.783,1.6861
78,2025/5/25 9:00,8.3835,29.205,0.041311,1.0949,58.401,3.6182,6.0671,298,69147,40.807,1.6942
78,2025/5/25 9:30,8.3835,29.205,0.041311,1.0897,58.428,3.5974,6.4884,298,69171,40.83,1.7023
78,2025/5/25 10:00,8.3835,29.205,0.041311,1.0896,58.454,3.5064,6.0755,298,69194,40.853,1.7104
78,2025/5/25 10:30,8.3835,29.205,0.041311,1.0908,58.481,3.6251,6.5014,298,69216,40.874,1.7184
78,2025/5/25 11:00,8.3835,29.205,0.041311,1.0931,58.508,3.6266,6.0838,298,69237,40.894,1.7265
78,2025/5/25 11:30,8.3835,29.205,0.041311,1.0909,58.535,3.5415,6.5145,298,69257,40.914,1.7345
78,2025/5/25 12:00,8.3835,29.205,0.041311,1.0857,58.562,3.5822,6.0922,298,69277,40.932,1.7425
78,2025/5/25 12:30,8.3835,29.205,0.041311,1.0872,58.589,3.5892,6.5279,298,69295,40.95,1.7505
78,2025/5/25 13:00,8.3835,29.205,0.041311,1.0909,58.615,3.5767,6.1006,298,69312,40.967,1.7585
78,2025/5/25 13:30,8.3835,29.205,0.041311,1.0914,58.642,3.6657,6.5414,298,69328,40.983,1.7664
78,2025/5/25 14:00,8.3835,29.205,0.041311,1.0878,58.669,3.6955,6.109,298,69344,40.998,1.7743
78,2025/5/25 14:30,8.3835,29.205,0.041311,1.087,58.696,3.6051,6.5551,298,69358,41.012,1.7822
78,2025/5/25 15:00,8.3835,29.205,0.041311,1.0905,58.723,3.5179,6.1174,298,69372,41.026,1.7901
78,2025/5/25 15:30,8.3835,29.205,0.041311,1.0876,58.75,3.5384,6.5689,298,69385,41.038,1.798
78,2025/5/25 16:00,8.3835,29.205,0.041311,1.0902,58.776,3.6297,6.1258,298,69397,41.05,1.8058
78,2025/5/25 16:30,8.3835,29.205,0.041311,1.0932,58.803,3.5515,6.583,298,69408,41.061,1.8136
78,2025/5/25 17:00,8.3835,29.205,0.041311,1.0925,58.83,3.5351,6.1343,298,69418,41.071,1.8214
78,2025/5/25 17:30,8.3835,29.205,0.041311,1.0843,58.857,3.6916,6.5972,298,69427,41.081,1.8292
78,2025/5/25 18:00,8.3835,29.205,0.041311,1.0942,58.883,3.6589,6.1427,298,69436,41.089,1.8369
78,2025/5/25 18:30,8.3835,29.205,0.041311,1.0822,58.91,3.6335,6.6116,298,69443,41.097,1.8446
78,2025/5/25 19:00,8.3835,29.205,0.041311,1.0904,58.937,3.5894,6.1512,298,69450,41.104,1.8523
78,2025/5/25 19:30,8.3835,29.205,0.041311,1.0878,58.964,3.5257,6.6262,298,69456,41.11,1.8599
78,2025/5/25 20:00,8.3835,29.205,0.041311,1.0866,58.99,3.5505,6.1596,298,69461,41.116,1.8675
78,2025/5/25 20:30,8.3835,29.205,0.041311,1.0874,59.017,3.6208,6.6409,298,69465,41.121,1.8751
78,2025/5/25 21:00,8.3835,29.205,0.041311,1.0822,59.044,3.4932,6.1681,298,69469,41.125,1.8827
78,2025/5/25 21:30,8.3835,29.205,0.041311,1.0908,59.071,3.6475,6.6559,298,69472,41.128,1.8902
79,2025/5/25 22:00,8.5328,30.548,0,1.1572,53.81,0.46392,5.1178,277.21,16.77,0,2.84E-06
79,2025/5/25 22:30,8.5328,30.548,0,1.1594,53.806,0.4602,5.1108,286.05,37.5,0,5.74E-06
79,2025/5/25 23:00,8.5328,30.548,0,1.1528,53.799,0.46218,5.1008,294.01,66.485,0,8.76E-06
79,2025/5/25 23:30,8.5328,30.548,0,1.1609,53.786,0.44601,5.0889,299.93,105.35,0,1.20E-05
79,2025/5/26 0:00,8.5328,30.548,0,1.1614,53.772,0.47241,5.0766,298.86,151.26,45.593,1.55E-05
79,2025/5/26 0:30,8.5328,30.548,0,1.1599,53.757,0.39095,5.0649,298.86,201.45,0,1.93E-05
79,2025/5/26 1:00,8.5328,30.548,0,1.1569,53.743,0.5196,5.0538,298.22,256.53,24.091,2.35E-05
79,2025/5/26 1:30,8.5328,30.548,0,1.1559,53.73,0.47158,5.0435,297.77,316.53,15.343,2.81E-05
79,2025/5/26 2:00,8.5328,30.548,0,1.1581,53.717,0.44785,5.0339,297.42,382.03,11.122,3.31E-05
79,2025/5/26 2:30,8.5328,30.548,0,1.1544,53.704,0.55802,5.0264,297.33,453.84,1.7913,3.86E-05
79,2025/5/26 3:00,8.5328,30.548,0,1.1566,53.691,0.43525,5.0193,297.34,532.94,0,4.46E-05
79,2025/5/26 3:30,8.5328,30.548,0,1.1574,53.678,0.61263,5.016,297.34,620.21,0,5.12E-05
79,2025/5/26 4:00,8.5328,30.548,0,1.1528,53.666,0.35452,5.0086,297.35,716.45,0,5.85E-05
79,2025/5/26 4:30,8.5328,30.548,0,1.1524,53.653,0.66172,5.0126,297.36,822.68,0,6.65E-05
79,2025/5/26 5:00,8.5328,30.548,0,1.1497,53.64,0.5606,4.995,297.37,939.74,0,7.54E-05
79,2025/5/26 5:30,8.5328,30.548,0,1.1493,53.627,0.39126,5.024,297.38,1069.2,0,8.51E-05
79,2025/5/26 6:00,8.5328,30.548,0,1.1539,53.614,0.56942,4.9934,297.4,1212,0,9.59E-05
79,2025/5/26 6:30,8.5328,30.548,0,1.15,53.602,0.41954,5.0581,297.41,1370.4,0,0.00010786
79,2025/5/26 7:00,8.5328,30.548,0,1.1458,53.589,0.438,5.0065,297.43,1545.5,0,0.00012115
79,2025/5/26 7:30,8.5328,30.548,0,1.1488,53.576,0.55758,5.1302,297.45,1740.6,0,0.00013593
79,2025/5/26 8:00,8.5328,30.548,0,1.1452,53.563,0.49434,5.0633,297.48,1957.9,0,0.00015244
79,2025/5/26 8:30,8.5328,30.548,0,1.1446,53.55,0.50914,5.3067,297.5,2202.1,0,0.00017091
79,2025/5/26 9:00,8.5328,30.548,0,1.1464,53.537,0.64223,5.1974,297.53,2476.6,0,0.00019169
79,2025/5/26 9:30,8.5328,30.548,0,1.143,53.524,0.44125,5.5297,297.56,2786.2,0,0.00021514
79,2025/5/26 10:00,8.5328,30.548,0,1.1412,53.511,0.58961,5.3382,297.6,3132.5,0,0.00024174
79,2025/5/26 10:30,8.5328,30.548,0,1.1369,53.499,0.55934,5.6096,297.64,3519.2,0,0.00027198
79,2025/5/26 11:00,8.5328,30.548,0,1.1376,53.485,0.62993,5.3615,297.69,3947.9,0,0.00030649
79,2025/5/26 11:30,8.5328,30.548,0,1.1304,53.473,0.72999,5.594,297.74,4424.1,0,0.00034594
79,2025/5/26 12:00,8.5328,30.548,0,1.1329,53.459,0.65818,5.3242,297.8,4949.2,0,0.00039126
79,2025/5/26 12:30,8.5328,30.548,0,1.1291,53.447,0.69422,5.5378,297.86,5530.1,0,0.00044341
79,2025/5/26 13:00,8.5328,30.548,0,1.1211,53.433,0.72189,5.2641,297.94,6167.8,0,0.00050378
79,2025/5/26 13:30,8.5328,30.548,0,1.1196,53.42,0.74939,5.4685,298.02,6870.6,0,0.00057385
79,2025/5/26 14:00,8.5328,30.548,0,1.1197,53.407,0.82906,5.1974,298.04,7637.5,0.92617,0.00065581
79,2025/5/26 14:30,8.5328,30.548,0,1.1161,53.394,0.85139,5.3974,298.07,8477.1,1.0844,0.00075209
79,2025/5/26 15:00,8.5328,30.548,0,1.1034,53.38,0.861,5.131,298.06,9385.7,2.2777,0.00086636
79,2025/5/26 15:30,8.5328,30.548,0,1.1009,53.367,0.98046,5.3295,298.05,10373,2.5038,0.0010029
79,2025/5/26 16:00,8.5328,30.548,0,1.1006,53.354,0.91002,5.0686,298.03,11430,3.0943,0.0011684
79,2025/5/26 16:30,8.5328,30.548,0,1.0918,53.341,1.0298,5.2674,298.02,12568,3.2252,0.0013713
79,2025/5/26 17:00,8.5328,30.548,0,1.0898,53.327,1.035,5.0126,298.01,13771,3.4785,0.001626
79,2025/5/26 17:30,8.5328,30.548,0,1.081,53.314,1.0936,5.2143,298.02,15045,3.6884,0.0019523
79,2025/5/26 18:00,8.5328,30.548,0,1.084,53.301,1.1052,4.9677,298.03,16362,4.0452,0.0023874
79,2025/5/26 18:30,8.5328,30.548,0,1.0767,53.288,1.3052,5.1782,298.04,17711,4.5228,0.0029933
79,2025/5/26 19:00,8.5328,30.548,0,1.0865,53.275,1.3834,4.9469,298.05,19027,5.1228,0.0039086
79,2025/5/26 19:30,8.5328,30.548,0,1.0946,53.262,1.3155,5.1862,298.05,20233,5.8123,0.0054499
79,2025/5/26 20:00,8.5328,30.548,0,1.1052,53.248,1.4207,5.0023,298.05,21156,6.51,0.0086291
79,2025/5/26 20:30,8.5328,30.548,0,1.1329,53.235,1.5059,5.3464,298.04,21626,7.1435,0.017137
79,2025/5/26 21:00,8.5328,30.548,0.041269,1.1189,53.263,1.3788,5.2173,298.02,21950,7.5758,0.027946
79,2025/5/26 21:30,8.5328,30.548,0.041269,1.114,53.291,1.3286,5.5088,298.01,22388,7.7188,0.035992
79,2025/5/26 22:00,8.5328,30.548,0.041269,1.1131,53.319,1.4388,5.2903,298,22862,7.7773,0.043288
79,2025/5/26 22:30,8.5328,30.548,0,1.142,53.306,1.4305,5.6397,298,23111,7.7614,0.058569
79,2025/5/26 23:00,8.5328,30.548,0.041269,1.1244,53.334,1.578,5.4536,297.99,23329,7.7829,0.073051
79,2025/5/26 23:30,8.5328,30.548,0.041269,1.1151,53.362,1.4998,5.6808,298,23728,7.6883,0.08093
79,2025/5/27 0:00,8.5328,30.548,0.041269,1.1148,53.39,1.3985,5.3938,298.01,24179,7.7614,0.087528
79,2025/5/27 0:30,8.5328,30.548,0.041269,1.1116,53.418,1.5639,5.6178,298.01,24653,7.9223,0.093644
79,2025/5/27 1:00,8.5328,30.548,0.041269,1.1115,53.446,1.4396,5.3527,298.02,25129,8.1915,0.099621
79,2025/5/27 1:30,8.5328,30.548,0.041269,1.1096,53.474,1.5993,5.5905,298.03,25609,8.5307,0.1055
79,2025/5/27 2:00,8.5328,30.548,0.041269,1.1128,53.502,1.6343,5.3385,298.03,26084,8.9024,0.11141
79,2025/5/27 2:30,8.5328,30.548,0.041269,1.1138,53.53,1.6533,5.5832,298.03,26558,9.271,0.1173
79,2025/5/27 3:00,8.5328,30.548,0.041269,1.1167,53.558,1.6387,5.3366,298.02,27027,9.6064,0.12324
79,2025/5/27 3:30,8.5328,30.548,0.041269,1.1169,53.586,1.5991,5.5846,298.02,27494,9.8979,0.12917
79,2025/5/27 4:00,8.5328,30.548,0.041269,1.116,53.614,1.6997,5.3397,298.02,27956,10.143,0.13516
79,2025/5/27 4:30,8.5328,30.548,0.041269,1.1148,53.642,1.6374,5.5893,298.01,28416,10.355,0.14115
79,2025/5/27 5:00,8.5328,30.548,0.041269,1.1091,53.67,1.6913,5.3449,298.01,28869,10.547,0.1472
79,2025/5/27 5:30,8.5328,30.548,0.041269,1.1114,53.698,1.7658,5.5955,298.01,29322,10.741,0.15324
79,2025/5/27 6:00,8.5328,30.548,0.041269,1.1153,53.726,1.754,5.3509,298.01,29769,10.947,0.15936
79,2025/5/27 6:30,8.5328,30.548,0.041269,1.1123,53.754,1.8206,5.6021,298.02,30214,11.175,0.16545
79,2025/5/27 7:00,8.5328,30.548,0.041269,1.115,53.782,1.8091,5.3571,298.02,30653,11.423,0.17162
79,2025/5/27 7:30,8.5328,30.548,0.041269,1.1084,53.81,1.9038,5.6089,298.02,31091,11.692,0.17777
79,2025/5/27 8:00,8.5328,30.548,0.041269,1.1105,53.838,1.9826,5.3635,298.02,31523,11.97,0.18399
79,2025/5/27 8:30,8.5328,30.548,0.041269,1.1053,53.866,1.9763,5.6159,298.02,31954,12.252,0.19019
79,2025/5/27 9:00,8.5328,30.548,0.041269,1.1119,53.893,1.8366,5.3699,298.02,32379,12.528,0.19645
79,2025/5/27 9:30,8.5328,30.548,0.041269,1.1108,53.921,2.0474,5.6229,298.02,32802,12.796,0.2027
79,2025/5/27 10:00,8.5328,30.548,0.041269,1.1101,53.949,1.8082,5.3764,298.02,33220,13.052,0.20901
79,2025/5/27 10:30,8.5328,30.548,0.041269,1.1056,53.977,1.9784,5.6298,298.02,33637,13.299,0.2153
79,2025/5/27 11:00,8.5328,30.548,0.041269,1.1044,54.005,2.042,5.3828,298.02,34048,13.538,0.22165
79,2025/5/27 11:30,8.5328,30.548,0.041269,1.1083,54.033,2.064,5.6368,298.02,34458,13.775,0.22797
79,2025/5/27 12:00,8.5328,30.548,0.041269,1.1058,54.061,2.0609,5.3892,298.02,34862,14.01,0.23437
79,2025/5/27 12:30,8.5328,30.548,0.041269,1.1106,54.089,1.8628,5.6438,298.02,35265,14.25,0.24073
79,2025/5/27 13:00,8.5328,30.548,0.041269,1.1068,54.116,2.1582,5.3957,298.02,35663,14.493,0.24716
79,2025/5/27 13:30,8.5328,30.548,0.041269,1.1041,54.144,2.0922,5.6508,298.02,36059,14.742,0.25356
79,2025/5/27 14:00,8.5328,30.548,0.041269,1.1062,54.172,2.0164,5.4021,298.02,36450,14.993,0.26003
79,2025/5/27 14:30,8.5328,30.548,0.041269,1.1095,54.2,2.0285,5.6578,298.02,36840,15.248,0.26646
79,2025/5/27 15:00,8.5328,30.548,0.041269,1.1015,54.228,2.1686,5.4085,298.02,37224,15.501,0.27296
79,2025/5/27 15:30,8.5328,30.548,0.041269,1.1079,54.256,2.2542,5.6649,298.02,37607,15.754,0.27943
79,2025/5/27 16:00,8.5328,30.548,0.041269,1.1054,54.283,2.2142,5.4149,298.02,37985,16.003,0.28596
79,2025/5/27 16:30,8.5328,30.548,0.041269,1.1085,54.311,2.3079,5.6719,298.02,38362,16.251,0.29246
79,2025/5/27 17:00,8.5328,30.548,0.041269,1.1028,54.339,2.1559,5.4214,298.02,38734,16.494,0.29902
79,2025/5/27 17:30,8.5328,30.548,0.041269,1.1039,54.367,2.1969,5.6789,298.02,39104,16.735,0.30555
79,2025/5/27 18:00,8.5328,30.548,0.041269,1.1037,54.394,2.1556,5.4278,298.02,39470,16.974,0.31214
79,2025/5/27 18:30,8.5328,30.548,0.041269,1.1036,54.422,2.2778,5.686,298.02,39834,17.213,0.3187
79,2025/5/27 19:00,8.5328,30.548,0.041269,1.1064,54.45,2.1388,5.4342,298.02,40193,17.451,0.32532
79,2025/5/27 19:30,8.5328,30.548,0.041269,1.1012,54.478,2.2647,5.693,298.02,40551,17.69,0.33191
79,2025/5/27 20:00,8.5328,30.548,0.041269,1.1011,54.505,2.2501,5.4407,298.02,40904,17.929,0.33856
79,2025/5/27 20:30,8.5328,30.548,0.041269,1.1037,54.533,2.3007,5.7001,298.02,41256,18.169,0.34517
79,2025/5/27 21:00,8.5328,30.548,0.041269,1.1036,54.561,2.329,5.4471,298.02,41604,18.408,0.35185
79,2025/5/27 21:30,8.5328,30.548,0.041269,1.1044,54.589,2.3086,5.7072,298.02,41949,18.647,0.35849
79,2025/5/27 22:00,8.5328,30.548,0.041269,1.1029,54.616,2.3505,5.4536,298.02,42291,18.884,0.3652
79,2025/5/27 22:30,8.5328,30.548,0.041269,1.1031,54.644,2.2853,5.7143,298.02,42631,19.121,0.37186
79,2025/5/27 23:00,8.5328,30.548,0.041269,1.1054,54.672,2.3933,5.46,298.02,42966,19.356,0.37859
79,2025/5/27 23:30,8.5328,30.548,0.041269,1.101,54.7,2.4228,5.7215,298.02,43300,19.589,0.38528
79,2025/5/28 0:00,8.5328,30.548,0.041269,1.1067,54.727,2.4411,5.4665,298.02,43630,19.821,0.39204
79,2025/5/28 0:30,8.5328,30.548,0.041269,1.1055,54.755,2.4911,5.7286,298.02,43958,20.052,0.39876
79,2025/5/28 1:00,8.5328,30.548,0.041269,1.1036,54.783,2.4673,5.4729,298.02,44282,20.281,0.40554
79,2025/5/28 1:30,8.5328,30.548,0.041269,1.1063,54.81,2.5594,5.7358,298.02,44604,20.51,0.41228
79,2025/5/28 2:00,8.5328,30.548,0.041269,1.106,54.838,2.4296,5.4794,298.02,44922,20.737,0.41909
79,2025/5/28 2:30,8.5328,30.548,0.041269,1.0993,54.866,2.4606,5.7429,298.02,45239,20.964,0.42585
79,2025/5/28 3:00,8.5328,30.548,0.041269,1.101,54.893,2.625,5.4859,298.02,45552,21.19,0.43269
79,2025/5/28 3:30,8.5328,30.548,0.041269,1.099,54.921,2.4328,5.7501,298.02,45863,21.415,0.43948
79,2025/5/28 4:00,8.5328,30.548,0.041269,1.101,54.948,2.6362,5.4924,298.02,46170,21.639,0.44634
79,2025/5/28 4:30,8.5328,30.548,0.041269,1.1,54.976,2.4268,5.7574,298.02,46476,21.862,0.45315
79,2025/5/28 5:00,8.5328,30.548,0.041269,1.1054,55.004,2.5356,5.4989,298.02,46778,22.084,0.46003
79,2025/5/28 5:30,8.5328,30.548,0.041269,1.1073,55.031,2.6804,5.7646,298.02,47078,22.305,0.46687
79,2025/5/28 6:00,8.5328,30.548,0.041269,1.1025,55.059,2.5901,5.5054,298.02,47374,22.524,0.47378
79,2025/5/28 6:30,8.5328,30.548,0.041269,1.1028,55.087,2.5424,5.7719,298.02,47669,22.743,0.48064
79,2025/5/28 7:00,8.5328,30.548,0.041269,1.1011,55.114,2.6659,5.5119,298.02,47960,22.959,0.48757
79,2025/5/28 7:30,8.5328,30.548,0.041269,1.0995,55.142,2.5825,5.7791,298.02,48250,23.175,0.49445
79,2025/5/28 8:00,8.5328,30.548,0.041269,1.1004,55.169,2.5721,5.5184,298.02,48536,23.389,0.50141
79,2025/5/28 8:30,8.5328,30.548,0.041269,1.1008,55.197,2.6941,5.7865,298.02,48820,23.603,0.50832
79,2025/5/28 9:00,8.5328,30.548,0.041269,1.098,55.224,2.6019,5.5249,298.02,49100,23.815,0.5153
79,2025/5/28 9:30,8.5328,30.548,0.041269,1.1033,55.252,2.5224,5.7938,298.02,49380,24.026,0.52223
79,2025/5/28 10:00,8.5328,30.548,0.041269,1.1074,55.28,2.7299,5.5315,298.01,49655,24.235,0.52923
79,2025/5/28 10:30,8.5328,30.548,0.041269,1.0976,55.307,2.7006,5.8011,298.01,49929,24.444,0.53619
79,2025/5/28 11:00,8.5328,30.548,0.041269,1.1038,55.335,2.6292,5.538,298.01,50200,24.651,0.54321
79,2025/5/28 11:30,8.5328,30.548,0.041269,1.1027,55.362,2.6857,5.8085,298.01,50469,24.857,0.55019
79,2025/5/28 12:00,8.5328,30.548,0.041269,1.1041,55.39,2.735,5.5446,298.01,50734,25.062,0.55724
79,2025/5/28 12:30,8.5328,30.548,0.041269,1.1009,55.417,2.7151,5.8159,298.01,50998,25.265,0.56425
79,2025/5/28 13:00,8.5328,30.548,0.041269,1.0964,55.445,2.6619,5.5511,298.01,51258,25.467,0.57132
79,2025/5/28 13:30,8.5328,30.548,0.041269,1.101,55.472,2.7779,5.8233,298.01,51518,25.668,0.57835
79,2025/5/28 14:00,8.5328,30.548,0.041269,1.0979,55.5,2.6963,5.5577,298.01,51773,25.868,0.58545
79,2025/5/28 14:30,8.5328,30.548,0.041269,1.0992,55.527,2.7632,5.8308,298.01,52027,26.066,0.5925
79,2025/5/28 15:00,8.5328,30.548,0.041269,1.1009,55.555,2.687,5.5643,298.01,52278,26.263,0.59962
79,2025/5/28 15:30,8.5328,30.548,0.041269,1.0957,55.582,2.8151,5.8383,298.01,52527,26.459,0.60669
79,2025/5/28 16:00,8.5328,30.548,0.041269,1.0954,55.61,2.8738,5.5709,298.01,52773,26.653,0.61384
79,2025/5/28 16:30,8.5328,30.548,0.041269,1.102,55.637,2.7752,5.8458,298.01,53018,26.846,0.62094
79,2025/5/28 17:00,8.5328,30.548,0.041269,1.1023,55.665,2.751,5.5775,298.01,53259,27.037,0.62811
79,2025/5/28 17:30,8.5328,30.548,0.041269,1.1009,55.692,2.8456,5.8533,298.01,53499,27.228,0.63523
79,2025/5/28 18:00,8.5328,30.548,0.041269,1.0995,55.719,2.613,5.5842,298.01,53736,27.417,0.64243
79,2025/5/28 18:30,8.5328,30.548,0.041269,1.0959,55.747,2.9342,5.8609,298.01,53971,27.605,0.64957
79,2025/5/28 19:00,8.5328,30.548,0.041269,1.0956,55.774,2.8325,5.5908,298.01,54203,27.791,0.65679
79,2025/5/28 19:30,8.5328,30.548,0.041269,1.0934,55.802,2.9329,5.8685,298.01,54434,27.976,0.66396
79,2025/5/28 20:00,8.5328,30.548,0.041269,1.0917,55.829,2.9084,5.5975,298.01,54661,28.159,0.6712
79,2025/5/28 20:30,8.5328,30.548,0.041269,1.1001,55.857,2.8919,5.8761,298.01,54888,28.342,0.67839
79,2025/5/28 21:00,8.5328,30.548,0.041269,1.1025,55.884,2.8836,5.6041,298.01,55111,28.522,0.68566
79,2025/5/28 21:30,8.5328,30.548,0.041269,1.099,55.911,2.9713,5.8838,298.01,55332,28.702,0.69288
79,2025/5/28 22:00,8.5328,30.548,0.041269,1.0956,55.939,2.8112,5.6108,298.01,55551,28.88,0.70017
79,2025/5/28 22:30,8.5328,30.548,0.041269,1.0992,55.966,2.8819,5.8915,298.01,55768,29.057,0.70741
79,2025/5/28 23:00,8.5328,30.548,0.041269,1.0997,55.994,2.8169,5.6175,298.01,55982,29.232,0.71472
79,2025/5/28 23:30,8.5328,30.548,0.041269,1.0986,56.021,2.9867,5.8992,298.01,56195,29.407,0.72199
79,2025/5/29 0:00,8.5328,30.548,0.041269,1.0973,56.048,2.8929,5.6242,298.01,56405,29.579,0.72933
79,2025/5/29 0:30,8.5328,30.548,0.041269,1.096,56.076,2.9836,5.907,298.01,56614,29.751,0.73661
79,2025/5/29 1:00,8.5328,30.548,0.041269,1.0909,56.103,2.9726,5.631,298.01,56819,29.92,0.74398
79,2025/5/29 1:30,8.5328,30.548,0.041269,1.0965,56.13,2.9825,5.9147,298.01,57023,30.089,0.75129
79,2025/5/29 2:00,8.5328,30.548,0.041269,1.0976,56.158,2.9565,5.6377,298.01,57225,30.256,0.75868
79,2025/5/29 2:30,8.5328,30.548,0.041269,1.0951,56.185,2.9018,5.9226,298.01,57425,30.422,0.76601
79,2025/5/29 3:00,8.5328,30.548,0.041269,1.094,56.212,2.9826,5.6445,298.01,57622,30.586,0.77342
79,2025/5/29 3:30,8.5328,30.548,0.041269,1.0929,56.24,3.032,5.9304,298.01,57818,30.75,0.78078
79,2025/5/29 4:00,8.5328,30.548,0.041269,1.0987,56.267,3.0059,5.6512,298.01,58011,30.911,0.78822
79,2025/5/29 4:30,8.5328,30.548,0.041269,1.0928,56.294,2.883,5.9383,298.01,58203,31.072,0.7956
79,2025/5/29 5:00,8.5328,30.548,0.041269,1.0947,56.322,3.0125,5.658,298.01,58392,31.23,0.80306
79,2025/5/29 5:30,8.5328,30.548,0.041269,1.0996,56.349,2.9721,5.9463,298.01,58580,31.388,0.81047
79,2025/5/29 6:00,8.5328,30.548,0.041269,1.0945,56.376,3.0358,5.6648,298.01,58765,31.544,0.81795
79,2025/5/29 6:30,8.5328,30.548,0.041269,1.1009,56.403,3.0061,5.9543,298.01,58948,31.699,0.82538
79,2025/5/29 7:00,8.5328,30.548,0.041269,1.0925,56.431,3.1509,5.6716,298.01,59129,31.852,0.83288
79,2025/5/29 7:30,8.5328,30.548,0.041269,1.0886,56.458,3.1205,5.9623,298.01,59309,32.004,0.84034
79,2025/5/29 8:00,8.5328,30.548,0.041269,1.0954,56.485,3.0831,5.6785,298.01,59486,32.155,0.84787
79,2025/5/29 8:30,8.5328,30.548,0.041269,1.0979,56.512,3.0634,5.9704,298.01,59662,32.304,0.85534
79,2025/5/29 9:00,8.5328,30.548,0.041269,1.0986,56.54,3.0247,5.6853,298.01,59835,32.452,0.8629
79,2025/5/29 9:30,8.5328,30.548,0.041269,1.0911,56.567,3.1079,5.9785,298.01,60007,32.598,0.8704
79,2025/5/29 10:00,8.5328,30.548,0.041269,1.0942,56.594,3.0656,5.6922,298.01,60176,32.743,0.87797
